Farm_ID,Cycle_ID,DOC,PL__SIZE,Variant,Pond_Type,POND_SIZE_Ha,Stocking_Density,Temp,Temp_PM,pH,PH_PM,DO,Alkalinity,Ammonia,Nitrite,Nitrate,Salinity,FTF1,FTF2,FTF3,FTF4,Daily__feed,Cum_Feed,Avg_Weight,FCR
F004,C002,9,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,0.7,0,0.7,0.7,2.1,11.5,,2.35
F004,C002,10,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,0.7,0,0.7,0.7,2.1,13.6,,2.35
F004,C002,11,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,0.8,0,0.8,0.8,2.4,16,,2.35
F004,C002,12,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,0.8,0,0.8,0.8,2.4,18.4,,2.35
F004,C002,13,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,0.8,0,0.8,0.8,2.4,20.8,,2.35
F004,C002,14,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,1,0,1,1,3,23.8,,2.35
F004,C002,15,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,1.1,0,1.1,1.1,3.3,27.1,,2.35
F004,C002,16,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,1.3,0,1.3,1.3,3.9,31,,2.35
F004,C002,17,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,1.4,0,1.4,1.4,4.2,35.2,,2.35
F004,C002,18,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,1.4,1.4,1.4,1.4,5.6,40.8,,2.35
F004,C002,19,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,1.4,3,4,3.5,11.9,52.7,,2.35
F004,C002,20,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,3.5,3,2.5,2,11,63.7,,2.35
F004,C002,21,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,2,2.5,2,2.5,9,72.7,,2.35
F004,C002,22,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,3,3.5,0,1,7.5,80.2,,2.35
F004,C002,23,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,1.5,2,2.5,3,9,89.2,,2.35
F004,C002,24,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,3.5,4,4.5,5,17,106.2,,2.35
F004,C002,25,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,5.5,6,6,6,23.5,129.7,,2.35
F004,C002,26,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,6,5.5,5,5.5,22,151.7,,2.35
F004,C002,27,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,6,6.5,7,7.5,27,178.7,,2.35
F004,C002,28,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,8,8,8.5,9,33.5,212.2,,2.35
F004,C002,29,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,9,9.5,10,10.5,39,251.2,,2.35
F004,C002,30,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,11,11.5,11,11,44.5,295.7,,2.35
F004,C002,31,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,11.5,12.5,13.5,14,51.5,347.2,,2.35
F004,C002,32,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,14.5,15,16,16.5,62,409.2,,2.35
F004,C002,33,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,14.5,15,14,13,56.5,465.7,5.2,2.35
F004,C002,34,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,13,14,13.5,13,53.5,519.2,,2.35
F004,C002,35,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,12,11,11.5,12,46.5,565.7,,2.35
F004,C002,36,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,13,14,15,14.5,56.5,622.2,,2.35
F004,C002,37,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,15,14.5,14,14.5,58,680.2,,2.35
F004,C002,38,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,14,15,16,17,62,742.2,,2.35
F004,C002,39,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,16,17,18,19,70,812.2,,2.35
F004,C002,40,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,20,18,19,19,76,888.2,,2.35
F004,C002,41,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,19,20,21,22,82,970.2,,2.35
F004,C002,42,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,22,20,18,17,77,1047.2,,2.35
F004,C002,43,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,17,16,17,15,65,1112.2,,2.35
F004,C002,44,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,14,15,15,15,59,1171.2,,2.35
F004,C002,45,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,15,16,16,17,64,1235.2,,2.35
F004,C002,46,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,17,18,18,0,53,1288.2,,2.35
F004,C002,47,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,17,16,14,15,62,1350.2,,2.35
F004,C002,48,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,15,14,14,13,56,1406.2,,2.35
F004,C002,49,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,10,10,11,11,42,1448.2,,2.35
F004,C002,50,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,12,13,14,14,53,1501.2,,2.35
F004,C002,51,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,14,15,16,16,61,1562.2,,2.35
F004,C002,52,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,16,15,14,0,45,1607.2,,2.35
F004,C002,53,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,14,15,16,17,62,1669.2,,2.35
F004,C002,54,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,17,18,19,19,73,1742.2,,2.35
F004,C002,55,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,19,19,17,17,72,1814.2,,2.35
F004,C002,56,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,17,18,19,20,74,1888.2,,2.35
F004,C002,57,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,21,20,21,21,83,1971.2,,2.35
F004,C002,58,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,20,19,18,18,75,2046.2,12.5,2.35
F004,C002,59,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,17,16,17,18,68,2114.2,,2.35
F004,C002,60,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,18,20,19,20,77,2191.2,,2.35
F004,C002,61,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,22,22,24,23,91,2282.2,,2.35
F004,C002,62,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,24,23,25,22,94,2376.2,,2.35
F004,C002,63,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,20,18,20,20,78,2454.2,,2.35
F004,C002,64,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,18,19,18,18,73,2527.2,,2.35
F004,C002,65,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,19,19,19,20,77,2604.2,,2.35
F004,C002,66,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,19,20,21,15,75,2679.2,,2.35
F004,C002,67,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,16,17,19,18,70,2749.2,,2.35
F004,C002,68,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,18,19,18,17,72,2821.2,,2.35
F004,C002,69,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,16,17,18,19,70,2891.2,,2.35
F004,C002,70,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,18,18,17,16,69,2960.2,,2.35
F004,C002,71,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,15,16,16,14,61,3021.2,,2.35
F004,C002,72,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,16,17,16,15,64,3085.2,,2.35
F004,C002,73,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,13,12,12,12,49,3134.2,,2.35
F004,C002,74,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,13,14,15,16,58,3192.2,,2.35
F004,C002,75,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,17,0,16,14,47,3239.2,,2.35
F004,C002,76,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,15,16,17,18,66,3305.2,,2.35
F004,C002,77,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,18,19,18,18,73,3378.2,,2.35
F004,C002,78,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,19,20,21,20,80,3458.2,,2.35
F004,C002,79,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,19,18,17,16,70,3528.2,,2.35
F004,C002,80,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,16,17,18,17,68,3596.2,,2.35
F004,C002,81,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,17,18,17,16,68,3664.2,16.1,2.35
F004,C002,82,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,15,13,14,14,56,3720.2,,2.35
F004,C002,83,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,14,14,15,15,58,3778.2,,2.35
F004,C002,84,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,16,17,18,0,51,3829.2,,2.35
F004,C002,85,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,18,20,22,21,81,3910.2,,2.35
F004,C002,86,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,20,22,24,25,91,4001.2,,2.35
F004,C002,87,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,25,27,26,23,101,4102.2,,2.35
F004,C002,88,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,21,22,23,23,89,4191.2,,2.35
F004,C002,89,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,23,24,25,25,97,4288.2,,2.35
F004,C002,90,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,23,24,23,24,94,4382.2,,2.35
F004,C002,91,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,23,24,25,24,96,4478.2,,2.35
F004,C002,92,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,23,23,22,20,88,4566.2,18.2,2.35
F004,C002,93,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,20,18,17,16,71,4637.2,,2.35
F004,C002,94,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,0,16,15,15,46,4683.2,,2.35
F004,C002,95,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,16,15,13,13,57,4740.2,,2.35
F004,C002,96,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,14,15,16,10,55,4795.2,,2.35
F004,C002,97,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,12,10,10,12,44,4839.2,18.5,2.35
F004,C002,98,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,14,16,15,16,61,4900.2,,2.35
F004,C002,99,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,16,17,19,20,72,4972.2,,2.35
F004,C002,100,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,20,20,20,15,75,5047.2,19.23,2.35
F004,C002,101,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,15,13,11,11,50,5097.2,,2.35
F004,C002,102,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,12,14,16,18,60,5157.2,,2.35
F004,C002,103,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,20,18,17,16,71,5228.2,,2.35
F004,C002,104,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,15,14,14,13,56,5284.2,,2.35
F004,C002,105,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,13,14,15,16,58,5342.2,,2.35
F004,C002,106,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,18,18,19,20,75,5417.2,,2.35
F004,C002,107,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,18,20,19,17,74,5491.2,,2.35
F004,C002,108,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,18,17,16,15,66,5557.2,,2.35
F004,C002,109,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,16,15,14,13,58,5615.2,,2.35
F004,C002,110,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,14,15,0,12,41,5656.2,20.8,2.35
F004,C002,111,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,13,14,16,16,59,5715.2,,2.35
F004,C002,112,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,14,14,15,14,57,5772.2,,2.35
F004,C002,113,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,15,13,14,13,55,5827.2,,2.35
F004,C002,114,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,11,9,10,11,41,5868.2,,2.35
F004,C002,115,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,12,11,9,10,42,5910.2,,2.35
F004,C002,116,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,10,11,10,11,42,5952.2,,2.35
F004,C002,117,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,12,10,9,9,40,5992.2,,2.35
F004,C002,118,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,10,11,12,13,46,6038.2,,2.35
F004,C002,119,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,15,14,15,16,60,6098.2,,2.35
F004,C002,120,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,0,8,10,0,18,6116.2,,2.35
F004,C002,121,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,12,11,10,9,42,6158.2,,2.35
F004,C002,122,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,8,0,8,0,16,6174.2,,2.35
F004,C002,123,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,0,5,6,5,16,6190.2,,2.35
F004,C002,124,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,5,7,7,5,24,6214.2,,2.35
F004,C002,125,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,6,6,5,5,22,6236.2,,2.35
F004,C002,126,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,6,7,6,7,26,6262.2,,2.35
F004,C002,127,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,8,9,8,9,34,6296.2,,2.35
F004,C002,128,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,10,10,9,9,38,6334.2,,2.35
F004,C002,129,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,9,8,9,10,36,6370.2,26.3,2.35
F004,C002,130,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,10,8,9,8,35,6405.2,,2.35
F004,C002,131,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,9,8,7,8,32,6437.2,,2.35
F004,C002,132,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,9,9,8,7,33,6470.2,,2.35
F004,C002,133,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,7,8,9,9,33,6503.2,,2.35
F004,C002,134,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,8,5,0,6,19,6522.2,26.31,2.35
F004,C002,135,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,7,8,9,8,32,6554.2,,2.35
F004,C002,136,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,9,8,7,7,31,6585.2,,2.35
F004,C002,137,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,8,7,0,7,22,6607.2,,2.35
F004,C002,138,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,7,6,5,5,23,6630.2,,2.35
F004,C002,139,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,6,4,0,4,14,6644.2,,2.35
F004,C002,140,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,5,6,7,7,25,6669.2,,2.35
F004,C002,141,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,7,6,5,6,24,6693.2,,2.35
F004,C002,142,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,6,0,0,3,9,6702.2,27.7,2.35
F004,C002,143,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,4,4,2,2,12,6714.2,,2.35
F004,C002,144,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,3,3,2,0,8,6722.2,,2.35
F004,C002,145,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,2,0,2,0,4,6726.2,,2.35
F004,C002,146,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,2,0,2,0,4,6730.2,,2.35
F004,C002,147,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,2,0,2,0,4,6734.2,,2.35
F004,C002,148,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,0,0,2,0,2,6736.2,,2.35
F004,C002,149,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,0,2,0,0,2,6738.2,,2.35
F004,C002,150,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,2,0,0,2,4,6742.2,,2.35
F004,C002,151,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,2,0,0,2,4,6746.2,,2.35
F004,C002,152,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,2,0,0,2,4,6750.2,,2.35
F004,C002,153,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,0,0,1,2,3,6753.2,,2.35
F004,C002,154,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,2,0,0,2,4,6757.2,,2.35
F004,C002,155,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,2,0,0,2,4,6761.2,,2.35
F004,C002,156,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,2,0,0,2,4,6765.2,,2.35
F004,C002,157,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,2,0,0,2,4,6769.2,,2.35
F004,C002,158,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,2,0,0,2,4,6773.2,,2.35
F004,C002,159,1,SyAqua,NP,0.505,150000,31,32,7.5,8.1,5.15,160,0,0,80,16,2,0,0,2,4,6777.2,33.3,2.35
F005,C001,1,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,0,0,0.8,0.8,1.6,1419.7,0.36,2.35
F005,C001,2,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,1.2,1.2,1.2,1.2,4.8,1.6,,2.35
F005,C001,3,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,1.35,1.35,1.35,1.35,5.4,7,,2.35
F005,C001,4,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,1.5,1.5,1.5,1.5,6,13,,2.35
F005,C001,5,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,1.8,1.8,1.8,1.8,7.2,20.2,,2.35
F005,C001,6,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,2.1,2.1,2.1,2.1,8.4,28.6,,2.35
F005,C001,7,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,2.4,2.4,2.4,2.4,9.6,38.2,,2.35
F005,C001,8,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,2.4,2.4,2.4,2.4,9.6,47.8,,2.35
F005,C001,9,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,2.6,2.6,2.6,2.6,10.4,58.2,,2.35
F005,C001,10,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,3,3,3,3,12,70.2,,2.35
F005,C001,11,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,3,3,3,3,12,82.2,,2.35
F005,C001,12,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,3,3,3,3,12,94.2,,2.35
F005,C001,13,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,3,3,3,3,12,106.2,,2.35
F005,C001,14,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,3,3,3,3,12,118.2,,2.35
F005,C001,15,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,3.75,3.75,3.75,3.75,15,133.2,,2.35
F005,C001,16,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,4.125,4.125,4.125,4.125,16.5,149.7,,2.35
F005,C001,17,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,4.125,4.125,4.125,4.125,16.5,166.2,,2.35
F005,C001,18,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,4.125,4.125,4.125,4.125,16.5,182.7,,2.35
F005,C001,19,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,4.125,4.125,4.125,4.125,16.5,199.2,,2.35
F005,C001,20,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,4.375,4.375,4.375,4.375,17.5,216.7,,2.35
F005,C001,21,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,4.5,4.5,4.5,4.5,18,234.7,,2.35
F005,C001,22,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,4.5,4.5,4.5,4.5,18,252.7,,2.35
F005,C001,23,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,4.75,4.75,4.75,4.75,19,271.7,,2.35
F005,C001,24,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,5.625,5.625,5.625,5.625,22.5,294.2,,2.35
F005,C001,25,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,6,6,6,6,24,318.2,,2.35
F005,C001,26,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,6.375,6.375,6.375,6.375,25.5,343.7,,2.35
F005,C001,27,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,6.75,6.75,6.75,6.75,27,370.7,,2.35
F005,C001,28,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,7.125,7.125,7.125,7.125,28.5,399.2,,2.35
F005,C001,29,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,7.125,7.125,7.125,7.125,28.5,427.7,,2.35
F005,C001,30,12,SIS HARDY LINE,LP(DIATOM BASED),0.0971,240000,31,32,7.5,8.1,5.15,160,0,0,80,16,8.125,8.125,8.125,8.125,32.5,460.2,,2.35
